"system_name","package_name","version_name","release_date","next_version_name","next_version_release_date"
"NPM","electron","6.1.10","2020-04-14 16:15:00","6.1.11","2020-05-05 19:38:19"
"NPM","electron","6.1.11","2020-05-05 19:38:19","6.1.12","2020-05-18 19:53:31"
"NPM","electron","6.1.12","2020-05-18 19:53:31","7.0.0-beta.1","2019-08-01 07:57:53"
"NPM","electron","7.0.0-beta.1","2019-08-01 07:57:53","7.0.0-beta.2","2019-08-07 22:28:51"
"NPM","electron","7.0.0-beta.2","2019-08-07 22:28:51","7.0.0-beta.3","2019-08-15 04:43:21"
"NPM","electron","7.0.0-beta.3","2019-08-15 04:43:21","7.0.0-beta.4","2019-09-03 17:40:37"
"NPM","electron","7.0.0-beta.4","2019-09-03 17:40:37","7.0.0-beta.5","2019-09-24 19:50:11"
"NPM","electron","7.0.0-beta.5","2019-09-24 19:50:11","7.0.0-beta.6","2019-10-09 01:12:42"
"NPM","electron","7.0.0-beta.6","2019-10-09 01:12:42","7.0.0-beta.7","2019-10-16 13:55:23"
"NPM","electron","7.0.0-beta.7","2019-10-16 13:55:23","7.0.0","2019-10-21 22:24:41"
"NPM","electron","7.0.0","2019-10-21 22:24:41","7.0.1","2019-11-01 19:20:30"
"NPM","electron","7.0.1","2019-11-01 19:20:30","7.1.0","2019-11-05 11:06:11"
"NPM","electron","7.1.0","2019-11-05 11:06:11","7.1.1","2019-11-07 23:55:12"
"NPM","electron","7.1.1","2019-11-07 23:55:12","7.1.2","2019-11-20 02:44:34"
"NPM","electron","7.1.2","2019-11-20 02:44:34","7.1.3","2019-12-03 02:02:12"
"NPM","electron","7.1.3","2019-12-03 02:02:12","7.1.4","2019-12-10 01:39:00"
"NPM","electron","7.1.4","2019-12-10 01:39:00","7.1.5","2019-12-13 22:13:09"
"NPM","electron","7.1.5","2019-12-13 22:13:09","7.1.6","2019-12-18 02:17:31"
"NPM","electron","7.1.6","2019-12-18 02:17:31","7.1.7","2019-12-19 21:16:11"
"NPM","electron","7.1.7","2019-12-19 21:16:11","7.1.8","2020-01-08 22:06:08"
"NPM","electron","7.1.8","2020-01-08 22:06:08","7.1.9","2020-01-13 19:34:17"
"NPM","electron","7.1.9","2020-01-13 19:34:17","7.1.10","2020-01-22 21:49:33"
"NPM","electron","7.1.10","2020-01-22 21:49:33","7.1.11","2020-01-30 08:44:22"
"NPM","electron","7.1.11","2020-01-30 08:44:22","7.1.12","2020-02-10 21:32:00"
"NPM","electron","7.1.12","2020-02-10 21:32:00","7.1.13","2020-02-20 20:00:08"
"NPM","electron","7.1.13","2020-02-20 20:00:08","7.1.14","2020-02-28 23:50:55"
"NPM","electron","7.1.14","2020-02-28 23:50:55","7.2.0","2020-03-23 23:58:21"
"NPM","electron","7.2.0","2020-03-23 23:58:21","7.2.1","2020-03-24 08:48:24"
"NPM","electron","7.2.1","2020-03-24 08:48:24","7.2.2","2020-04-14 19:11:49"
"NPM","electron","7.2.2","2020-04-14 19:11:49","7.2.3","2020-04-17 00:13:02"
"NPM","electron","7.2.3","2020-04-17 00:13:02","7.2.4","2020-04-29 20:38:08"
"NPM","electron","7.2.4","2020-04-29 20:38:08","7.3.0","2020-05-15 02:19:48"
"NPM","electron","7.3.0","2020-05-15 02:19:48","7.3.1","2020-06-01 20:58:36"
"NPM","electron","7.3.1","2020-06-01 20:58:36","7.3.2","2020-06-24 22:44:55"
"NPM","electron","7.3.2","2020-06-24 22:44:55","7.3.3","2020-08-25 16:21:01"
"NPM","electron","7.3.3","2020-08-25 16:21:01","8.0.0-beta.1","2019-10-24 20:38:27"
"NPM","electron","8.0.0-beta.1","2019-10-24 20:38:27","8.0.0-beta.2","2019-11-01 00:51:04"
"NPM","electron","8.0.0-beta.2","2019-11-01 00:51:04","8.0.0-beta.3","2019-11-20 22:56:05"
"NPM","electron","8.0.0-beta.3","2019-11-20 22:56:05","8.0.0-beta.4","2019-12-04 02:51:03"
"NPM","electron","8.0.0-beta.4","2019-12-04 02:51:03","8.0.0-beta.5","2019-12-18 22:15:11"
"NPM","electron","8.0.0-beta.5","2019-12-18 22:15:11","8.0.0-beta.6","2020-01-14 15:34:52"
"NPM","electron","8.0.0-beta.6","2020-01-14 15:34:52","8.0.0-beta.7","2020-01-16 20:39:15"
"NPM","electron","8.0.0-beta.7","2020-01-16 20:39:15","8.0.0-beta.8","2020-01-29 21:53:05"
"NPM","electron","8.0.0-beta.8","2020-01-29 21:53:05","8.0.0-beta.9","2020-01-30 04:55:50"
"NPM","electron","8.0.0-beta.9","2020-01-30 04:55:50","8.0.0","2020-02-03 23:52:54"
"NPM","electron","8.0.0","2020-02-03 23:52:54","8.0.1","2020-02-14 18:39:41"
"NPM","electron","8.0.1","2020-02-14 18:39:41","8.0.2","2020-02-26 04:20:10"
"NPM","electron","8.0.2","2020-02-26 04:20:10","8.0.3","2020-03-03 02:18:00"
"NPM","electron","8.0.3","2020-03-03 02:18:00","8.1.0","2020-03-06 12:18:30"
"NPM","electron","8.1.0","2020-03-06 12:18:30","8.1.1","2020-03-10 02:01:39"
"NPM","electron","8.1.1","2020-03-10 02:01:39","8.2.0","2020-03-24 18:34:17"
"NPM","electron","8.2.0","2020-03-24 18:34:17","8.2.1","2020-04-06 23:49:26"
"NPM","electron","8.2.1","2020-04-06 23:49:26","8.2.2","2020-04-13 21:10:12"
"NPM","electron","8.2.2","2020-04-13 21:10:12","8.2.3","2020-04-17 00:00:52"
"NPM","electron","8.2.3","2020-04-17 00:00:52","8.2.4","2020-04-28 08:04:26"
"NPM","electron","8.2.4","2020-04-28 08:04:26","8.2.5","2020-04-30 21:17:59"
"NPM","electron","8.2.5","2020-04-30 21:17:59","8.3.0","2020-05-15 03:31:30"
"NPM","electron","8.3.0","2020-05-15 03:31:30","8.3.1","2020-06-01 19:37:00"
"NPM","electron","8.3.1","2020-06-01 19:37:00","8.3.2","2020-06-15 19:38:34"
"NPM","electron","8.3.2","2020-06-15 19:38:34","8.3.3","2020-06-18 20:31:47"
"NPM","electron","8.3.3","2020-06-18 20:31:47","8.3.4","2020-06-25 01:08:23"
"NPM","electron","8.3.4","2020-06-25 01:08:23","8.4.0","2020-07-07 19:13:58"
"NPM","electron","8.4.0","2020-07-07 19:13:58","8.4.1","2020-07-23 18:48:04"
"NPM","electron","8.4.1","2020-07-23 18:48:04","8.5.0","2020-08-07 18:09:37"
"NPM","electron","8.5.0","2020-08-07 18:09:37","8.5.1","2020-09-03 01:08:25"
"NPM","electron","8.5.1","2020-09-03 01:08:25","8.5.2","2020-09-22 20:40:05"
"NPM","electron","8.5.2","2020-09-22 20:40:05","8.5.3","2020-10-30 02:38:46"
"NPM","electron","8.5.3","2020-10-30 02:38:46","8.5.4","2020-11-17 14:12:24"
"NPM","electron","8.5.4","2020-11-17 14:12:24","8.5.5","2020-11-18 23:40:55"
"NPM","electron","8.5.5","2020-11-18 23:40:55","9.0.0-beta.1","2020-02-10 19:04:37"
"NPM","electron","9.0.0-beta.1","2020-02-10 19:04:37","9.0.0-beta.2","2020-02-16 03:14:14"
"NPM","electron","9.0.0-beta.2","2020-02-16 03:14:14","9.0.0-beta.3","2020-02-26 01:11:31"
"NPM","electron","9.0.0-beta.3","2020-02-26 01:11:31","9.0.0-beta.4","2020-02-28 04:30:28"
"NPM","electron","9.0.0-beta.4","2020-02-28 04:30:28","9.0.0-beta.5","2020-03-02 18:07:20"
"NPM","electron","9.0.0-beta.5","2020-03-02 18:07:20","9.0.0-beta.6","2020-03-06 14:22:25"
"NPM","electron","9.0.0-beta.6","2020-03-06 14:22:25","9.0.0-beta.7","2020-03-09 18:38:30"
"NPM","electron","9.0.0-beta.7","2020-03-09 18:38:30","9.0.0-beta.9","2020-03-16 19:31:26"
"NPM","electron","9.0.0-beta.9","2020-03-16 19:31:26","9.0.0-beta.10","2020-03-23 15:50:53"
"NPM","electron","9.0.0-beta.10","2020-03-23 15:50:53","9.0.0-beta.12","2020-03-30 18:18:08"
"NPM","electron","9.0.0-beta.12","2020-03-30 18:18:08","9.0.0-beta.13","2020-04-02 19:38:55"
"NPM","electron","9.0.0-beta.13","2020-04-02 19:38:55","9.0.0-beta.14","2020-04-06 18:23:57"
"NPM","electron","9.0.0-beta.14","2020-04-06 18:23:57","9.0.0-beta.15","2020-04-09 21:15:48"
"NPM","electron","9.0.0-beta.15","2020-04-09 21:15:48","9.0.0-beta.16","2020-04-13 18:23:25"
"NPM","electron","9.0.0-beta.16","2020-04-13 18:23:25","9.0.0-beta.17","2020-04-17 00:14:19"
"NPM","electron","9.0.0-beta.17","2020-04-17 00:14:19","9.0.0-beta.18","2020-04-20 18:58:03"
"NPM","electron","9.0.0-beta.18","2020-04-20 18:58:03","9.0.0-beta.19","2020-04-24 20:28:19"
"NPM","electron","9.0.0-beta.19","2020-04-24 20:28:19","9.0.0-beta.20","2020-04-27 18:49:19"
"NPM","electron","9.0.0-beta.20","2020-04-27 18:49:19","9.0.0-beta.21","2020-04-28 08:03:03"
"NPM","electron","9.0.0-beta.21","2020-04-28 08:03:03","9.0.0-beta.22","2020-04-30 20:21:55"
"NPM","electron","9.0.0-beta.22","2020-04-30 20:21:55","9.0.0-beta.24","2020-05-11 19:11:32"
"NPM","electron","9.0.0-beta.24","2020-05-11 19:11:32","9.0.0","2020-05-19 00:34:56"
"NPM","electron","9.0.0","2020-05-19 00:34:56","9.0.1","2020-06-01 19:38:08"
"NPM","electron","9.0.1","2020-06-01 19:38:08","9.0.2","2020-06-02 21:39:58"
"NPM","electron","9.0.2","2020-06-02 21:39:58","9.0.3","2020-06-08 16:20:35"
"NPM","electron","9.0.3","2020-06-08 16:20:35","9.0.4","2020-06-12 22:38:53"
"NPM","electron","9.0.4","2020-06-12 22:38:53","9.0.5","2020-06-22 21:44:49"
"NPM","electron","9.0.5","2020-06-22 21:44:49","9.1.0","2020-07-06 23:31:19"
"NPM","electron","9.1.0","2020-07-06 23:31:19","9.1.1","2020-07-20 22:53:28"
"NPM","electron","9.1.1","2020-07-20 22:53:28","9.1.2","2020-07-29 02:05:32"
"NPM","electron","9.1.2","2020-07-29 02:05:32","9.2.0","2020-08-07 18:17:52"
"NPM","electron","9.2.0","2020-08-07 18:17:52","9.2.1","2020-08-18 21:23:34"
"NPM","electron","9.2.1","2020-08-18 21:23:34","9.3.0","2020-09-03 05:09:51"
"NPM","electron","9.3.0","2020-09-03 05:09:51","9.3.1","2020-09-15 00:45:13"
"NPM","electron","9.3.1","2020-09-15 00:45:13","9.3.2","2020-10-05 19:56:19"
"NPM","electron","9.3.2","2020-10-05 19:56:19","9.3.3","2020-10-26 22:00:53"
"NPM","electron","9.3.3","2020-10-26 22:00:53","9.3.4","2020-11-10 00:14:33"
"NPM","electron","9.3.4","2020-11-10 00:14:33","9.3.5","2020-11-24 00:54:05"
"NPM","electron","9.3.5","2020-11-24 00:54:05","9.4.0","2020-12-12 01:45:49"
"NPM","electron","9.4.0","2020-12-12 01:45:49","9.4.1","2021-01-13 20:43:57"
"NPM","electron","9.4.1","2021-01-13 20:43:57","9.4.2","2021-01-27 23:23:52"
"NPM","electron","9.4.2","2021-01-27 23:23:52","9.4.3","2021-02-05 22:22:14"
"NPM","electron","9.4.3","2021-02-05 22:22:14","9.4.4","2021-03-03 19:21:33"
"NPM","electron","9.4.4","2021-03-03 19:21:33","10.0.0-beta.1","2020-05-22 01:46:58"
"NPM","electron","10.0.0-beta.1","2020-05-22 01:46:58","10.0.0-beta.2","2020-06-01 19:27:23"
"NPM","electron","10.0.0-beta.2","2020-06-01 19:27:23","10.0.0-beta.3","2020-06-15 20:13:54"
"NPM","electron","10.0.0-beta.3","2020-06-15 20:13:54","10.0.0-beta.4","2020-06-18 20:31:31"
"NPM","electron","10.0.0-beta.4","2020-06-18 20:31:31","10.0.0-beta.8","2020-07-03 01:48:56"
"NPM","electron","10.0.0-beta.8","2020-07-03 01:48:56","10.0.0-beta.9","2020-07-06 19:08:27"
"NPM","electron","10.0.0-beta.9","2020-07-06 19:08:27","10.0.0-beta.10","2020-07-09 20:26:55"
"NPM","electron","10.0.0-beta.10","2020-07-09 20:26:55","10.0.0-beta.11","2020-07-13 20:17:29"
"NPM","electron","10.0.0-beta.11","2020-07-13 20:17:29","10.0.0-beta.12","2020-07-16 20:10:02"
"NPM","electron","10.0.0-beta.12","2020-07-16 20:10:02","10.0.0-beta.14","2020-07-27 19:58:16"
"NPM","electron","10.0.0-beta.14","2020-07-27 19:58:16","10.0.0-beta.15","2020-07-29 21:32:19"
"NPM","electron","10.0.0-beta.15","2020-07-29 21:32:19","10.0.0-beta.17","2020-08-03 18:45:39"
"NPM","electron","10.0.0-beta.17","2020-08-03 18:45:39","10.0.0-beta.19","2020-08-06 19:05:35"
"NPM","electron","10.0.0-beta.19","2020-08-06 19:05:35","10.0.0-beta.20","2020-08-10 21:16:59"
"NPM","electron","10.0.0-beta.20","2020-08-10 21:16:59","10.0.0-beta.21","2020-08-11 03:26:53"
"NPM","electron","10.0.0-beta.21","2020-08-11 03:26:53","10.0.0-beta.23","2020-08-17 20:07:28"
"NPM","electron","10.0.0-beta.23","2020-08-17 20:07:28","10.0.0-beta.25","2020-08-22 08:13:49"
"NPM","electron","10.0.0-beta.25","2020-08-22 08:13:49","10.0.0","2020-08-24 21:01:37"
"NPM","electron","10.0.0","2020-08-24 21:01:37","10.0.1","2020-08-27 17:58:53"
"NPM","electron","10.0.1","2020-08-27 17:58:53","10.1.0","2020-08-28 01:16:48"
"NPM","electron","10.1.0","2020-08-28 01:16:48","10.1.1","2020-09-01 06:57:03"
"NPM","electron","10.1.1","2020-09-01 06:57:03","10.1.2","2020-09-14 23:53:12"
"NPM","electron","10.1.2","2020-09-14 23:53:12","10.1.3","2020-09-29 04:48:22"
"NPM","electron","10.1.3","2020-09-29 04:48:22","10.1.4","2020-10-20 01:50:41"
"NPM","electron","10.1.4","2020-10-20 01:50:41","10.1.5","2020-10-23 21:37:31"
"NPM","electron","10.1.5","2020-10-23 21:37:31","10.1.6","2020-11-18 17:42:36"
"NPM","electron","10.1.6","2020-11-18 17:42:36","10.1.7","2020-12-08 02:59:07"
"NPM","electron","10.1.7","2020-12-08 02:59:07","10.2.0","2020-12-12 00:53:21"
"NPM","electron","10.2.0","2020-12-12 00:53:21","10.3.0","2021-01-15 18:50:38"
"NPM","electron","10.3.0","2021-01-15 18:50:38","10.3.1","2021-01-27 22:55:58"
"NPM","electron","10.3.1","2021-01-27 22:55:58","10.3.2","2021-02-05 22:56:32"
"NPM","electron","10.3.2","2021-02-05 22:56:32","10.4.0","2021-02-20 00:02:27"
"NPM","electron","10.4.0","2021-02-20 00:02:27","10.4.1","2021-03-15 21:13:35"
"NPM","electron","10.4.1","2021-03-15 21:13:35","10.4.2","2021-03-23 19:25:17"
"NPM","electron","10.4.2","2021-03-23 19:25:17","10.4.3","2021-04-14 00:46:56"
"NPM","electron","10.4.3","2021-04-14 00:46:56","10.4.4","2021-04-27 18:27:46"
"NPM","electron","10.4.4","2021-04-27 18:27:46","10.4.5","2021-05-05 02:13:19"
"NPM","electron","10.4.5","2021-05-05 02:13:19","10.4.6","2021-05-19 02:32:13"
"NPM","electron","10.4.6","2021-05-19 02:32:13","10.4.7","2021-05-24 19:46:44"
"NPM","electron","10.4.7","2021-05-24 19:46:44","11.0.0-beta.1","2020-08-26 22:43:51"
"NPM","electron","11.0.0-beta.1","2020-08-26 22:43:51","11.0.0-beta.3","2020-08-31 19:38:12"
"NPM","electron","11.0.0-beta.3","2020-08-31 19:38:12","11.0.0-beta.4","2020-09-03 20:02:36"
"NPM","electron","11.0.0-beta.4","2020-09-03 20:02:36","11.0.0-beta.6","2020-09-10 19:56:31"
"NPM","electron","11.0.0-beta.6","2020-09-10 19:56:31","11.0.0-beta.7","2020-09-14 19:40:41"
"NPM","electron","11.0.0-beta.7","2020-09-14 19:40:41","11.0.0-beta.8","2020-09-25 00:07:31"
"NPM","electron","11.0.0-beta.8","2020-09-25 00:07:31","11.0.0-beta.9","2020-09-28 20:12:46"
"NPM","electron","11.0.0-beta.9","2020-09-28 20:12:46","11.0.0-beta.11","2020-10-05 20:01:11"
"NPM","electron","11.0.0-beta.11","2020-10-05 20:01:11","11.0.0-beta.12","2020-10-14 00:55:25"
"NPM","electron","11.0.0-beta.12","2020-10-14 00:55:25","11.0.0-beta.13","2020-10-15 19:38:26"
"NPM","electron","11.0.0-beta.13","2020-10-15 19:38:26","11.0.0-beta.16","2020-10-24 01:01:56"
"NPM","electron","11.0.0-beta.16","2020-10-24 01:01:56","11.0.0-beta.17","2020-10-26 18:44:03"
"NPM","electron","11.0.0-beta.17","2020-10-26 18:44:03","11.0.0-beta.18","2020-10-29 18:36:08"
"NPM","electron","11.0.0-beta.18","2020-10-29 18:36:08","11.0.0-beta.19","2020-11-02 22:17:25"
"NPM","electron","11.0.0-beta.19","2020-11-02 22:17:25","11.0.0-beta.20","2020-11-06 20:07:05"
"NPM","electron","11.0.0-beta.20","2020-11-06 20:07:05","11.0.0-beta.22","2020-11-12 18:34:58"
"NPM","electron","11.0.0-beta.22","2020-11-12 18:34:58","11.0.0-beta.23","2020-11-14 03:34:01"
"NPM","electron","11.0.0-beta.23","2020-11-14 03:34:01","11.0.0","2020-11-16 22:39:29"
"NPM","electron","11.0.0","2020-11-16 22:39:29","11.0.1","2020-11-17 14:12:35"
"NPM","electron","11.0.1","2020-11-17 14:12:35","11.0.2","2020-11-19 21:55:03"
"NPM","electron","11.0.2","2020-11-19 21:55:03","11.0.3","2020-11-24 05:57:27"
"NPM","electron","11.0.3","2020-11-24 05:57:27","11.0.4","2020-12-07 22:08:36"
"NPM","electron","11.0.4","2020-12-07 22:08:36","11.0.5","2020-12-11 18:58:45"
"NPM","electron","11.0.5","2020-12-11 18:58:45","11.1.0","2020-12-12 01:33:54"
"NPM","electron","11.1.0","2020-12-12 01:33:54","11.1.1","2020-12-21 21:12:16"
"NPM","electron","11.1.1","2020-12-21 21:12:16","11.2.0","2021-01-13 00:39:16"
"NPM","electron","11.2.0","2021-01-13 00:39:16","11.2.1","2021-01-23 03:56:25"
"NPM","electron","11.2.1","2021-01-23 03:56:25","11.2.2","2021-02-02 21:13:24"
"NPM","electron","11.2.2","2021-02-02 21:13:24","11.2.3","2021-02-06 02:19:22"
"NPM","electron","11.2.3","2021-02-06 02:19:22","11.3.0","2021-02-20 00:00:31"
"NPM","electron","11.3.0","2021-02-20 00:00:31","11.4.0","2021-03-23 03:15:18"
"NPM","electron","11.4.0","2021-03-23 03:15:18","11.4.1","2021-03-23 19:16:11"
"NPM","electron","11.4.1","2021-03-23 19:16:11","11.4.2","2021-04-02 22:01:43"
"NPM","electron","11.4.2","2021-04-02 22:01:43","11.4.3","2021-04-14 08:16:07"
"NPM","electron","11.4.3","2021-04-14 08:16:07","11.4.4","2021-04-27 19:27:18"
"NPM","electron","11.4.4","2021-04-27 19:27:18","11.4.5","2021-05-05 01:13:29"
"NPM","electron","11.4.5","2021-05-05 01:13:29","11.4.6","2021-05-08 02:51:47"
"NPM","electron","11.4.6","2021-05-08 02:51:47","11.4.7","2021-05-17 23:01:42"
"NPM","electron","11.4.7","2021-05-17 23:01:42","11.4.8","2021-06-03 15:56:50"
"NPM","electron","11.4.8","2021-06-03 15:56:50","11.4.9","2021-06-22 02:20:52"
"NPM","electron","11.4.9","2021-06-22 02:20:52","11.4.10","2021-07-06 20:53:24"
"NPM","electron","11.4.10","2021-07-06 20:53:24","11.4.11","2021-08-03 19:37:48"
"NPM","electron","11.4.11","2021-08-03 19:37:48","11.4.12","2021-08-18 03:21:20"
"NPM","electron","11.4.12","2021-08-18 03:21:20","11.5.0","2021-08-31 19:22:30"
"NPM","electron","11.5.0","2021-08-31 19:22:30","12.0.0-beta.1","2020-11-19 03:18:28"
"NPM","electron","12.0.0-beta.1","2020-11-19 03:18:28","12.0.0-beta.3","2020-11-23 18:03:30"
"NPM","electron","12.0.0-beta.3","2020-11-23 18:03:30","12.0.0-beta.4","2020-11-26 18:08:30"
"NPM","electron","12.0.0-beta.4","2020-11-26 18:08:30","12.0.0-beta.5","2020-11-30 17:35:08"
"NPM","electron","12.0.0-beta.5","2020-11-30 17:35:08","12.0.0-beta.6","2020-12-03 17:08:54"
"NPM","electron","12.0.0-beta.6","2020-12-03 17:08:54","12.0.0-beta.7","2020-12-07 17:02:29"
"NPM","electron","12.0.0-beta.7","2020-12-07 17:02:29","12.0.0-beta.8","2020-12-10 17:07:34"
"NPM","electron","12.0.0-beta.8","2020-12-10 17:07:34","12.0.0-beta.9","2020-12-11 23:41:55"
"NPM","electron","12.0.0-beta.9","2020-12-11 23:41:55","12.0.0-beta.10","2020-12-14 17:11:21"
"NPM","electron","12.0.0-beta.10","2020-12-14 17:11:21","12.0.0-beta.11","2020-12-17 17:02:35"
"NPM","electron","12.0.0-beta.11","2020-12-17 17:02:35","12.0.0-beta.12","2020-12-21 16:57:54"
"NPM","electron","12.0.0-beta.12","2020-12-21 16:57:54","12.0.0-beta.14","2021-01-11 17:30:19"
"NPM","electron","12.0.0-beta.14","2021-01-11 17:30:19","12.0.0-beta.16","2021-01-18 17:41:34"
"NPM","electron","12.0.0-beta.16","2021-01-18 17:41:34","12.0.0-beta.18","2021-01-25 16:54:53"
"NPM","electron","12.0.0-beta.18","2021-01-25 16:54:53","12.0.0-beta.19","2021-01-28 17:32:07"
"NPM","electron","12.0.0-beta.19","2021-01-28 17:32:07","12.0.0-beta.20","2021-02-01 17:07:59"
"NPM","electron","12.0.0-beta.20","2021-02-01 17:07:59","12.0.0-beta.21","2021-02-03 04:56:03"
"NPM","electron","12.0.0-beta.21","2021-02-03 04:56:03","12.0.0-beta.22","2021-02-04 17:07:02"
"NPM","electron","12.0.0-beta.22","2021-02-04 17:07:02","12.0.0-beta.23","2021-02-09 01:14:04"
"NPM","electron","12.0.0-beta.23","2021-02-09 01:14:04","12.0.0-beta.24","2021-02-09 18:37:25"
"NPM","electron","12.0.0-beta.24","2021-02-09 18:37:25","12.0.0-beta.25","2021-02-11 17:02:33"
"NPM","electron","12.0.0-beta.25","2021-02-11 17:02:33","12.0.0-beta.26","2021-02-16 11:07:07"
"NPM","electron","12.0.0-beta.26","2021-02-16 11:07:07","12.0.0-beta.27","2021-02-19 00:46:25"
"NPM","electron","12.0.0-beta.27","2021-02-19 00:46:25","12.0.0-beta.28","2021-02-22 17:03:57"
"NPM","electron","12.0.0-beta.28","2021-02-22 17:03:57","12.0.0-beta.29","2021-02-23 21:18:42"
"NPM","electron","12.0.0-beta.29","2021-02-23 21:18:42","12.0.0-beta.30","2021-02-25 17:26:54"
"NPM","electron","12.0.0-beta.30","2021-02-25 17:26:54","12.0.0-beta.31","2021-03-01 16:58:58"
"NPM","electron","12.0.0-beta.31","2021-03-01 16:58:58","12.0.0","2021-03-02 03:10:35"
"NPM","electron","12.0.0","2021-03-02 03:10:35","12.0.1","2021-03-10 23:55:03"
"NPM","electron","12.0.1","2021-03-10 23:55:03","12.0.2","2021-03-24 01:24:36"
"NPM","electron","12.0.2","2021-03-24 01:24:36","12.0.3","2021-04-13 17:00:39"
"NPM","electron","12.0.3","2021-04-13 17:00:39","12.0.4","2021-04-13 22:59:17"
"NPM","electron","12.0.4","2021-04-13 22:59:17","12.0.5","2021-04-21 02:12:22"
"NPM","electron","12.0.5","2021-04-21 02:12:22","12.0.6","2021-04-30 22:59:08"
"NPM","electron","12.0.6","2021-04-30 22:59:08","12.0.7","2021-05-07 15:04:53"
"NPM","electron","12.0.7","2021-05-07 15:04:53","12.0.8","2021-05-17 21:27:54"
"NPM","electron","12.0.8","2021-05-17 21:27:54","12.0.9","2021-05-19 22:48:24"
"NPM","electron","12.0.9","2021-05-19 22:48:24","12.0.10","2021-06-03 14:58:19"
"NPM","electron","12.0.10","2021-06-03 14:58:19","12.0.11","2021-06-09 18:58:22"
"NPM","electron","12.0.11","2021-06-09 18:58:22","12.0.12","2021-06-21 19:55:17"
"NPM","electron","12.0.12","2021-06-21 19:55:17","12.0.13","2021-06-29 00:14:23"
"NPM","electron","12.0.13","2021-06-29 00:14:23","12.0.14","2021-07-06 21:30:18"
"NPM","electron","12.0.14","2021-07-06 21:30:18","12.0.15","2021-07-15 19:09:54"
"NPM","electron","12.0.15","2021-07-15 19:09:54","12.0.16","2021-08-03 22:46:17"
"NPM","electron","12.0.16","2021-08-03 22:46:17","12.0.17","2021-08-18 00:31:51"
"NPM","electron","12.0.17","2021-08-18 00:31:51","12.0.18","2021-08-27 20:33:32"
"NPM","electron","12.0.18","2021-08-27 20:33:32","12.1.0","2021-08-31 21:03:19"
"NPM","electron","12.1.0","2021-08-31 21:03:19","12.1.1","2021-09-13 23:36:22"
"NPM","electron","12.1.1","2021-09-13 23:36:22","12.1.2","2021-09-20 21:30:50"
"NPM","electron","12.1.2","2021-09-20 21:30:50","12.2.0","2021-09-28 13:37:34"
"NPM","electron","12.2.0","2021-09-28 13:37:34","12.2.1","2021-09-30 23:01:22"
"NPM","electron","12.2.1","2021-09-30 23:01:22","12.2.2","2021-10-11 19:02:22"
"NPM","electron","12.2.2","2021-10-11 19:02:22","12.2.3","2021-11-15 21:31:56"
"NPM","electron","12.2.3","2021-11-15 21:31:56","13.0.0-beta.2","2021-03-05 16:33:00"
"NPM","electron","13.0.0-beta.2","2021-03-05 16:33:00","13.0.0-beta.3","2021-03-08 17:03:09"
"NPM","electron","13.0.0-beta.3","2021-03-08 17:03:09","13.0.0-beta.4","2021-03-11 20:47:29"
"NPM","electron","13.0.0-beta.4","2021-03-11 20:47:29","13.0.0-beta.5","2021-03-15 17:05:03"
"NPM","electron","13.0.0-beta.5","2021-03-15 17:05:03","13.0.0-beta.6","2021-03-18 17:06:28"
"NPM","electron","13.0.0-beta.6","2021-03-18 17:06:28","13.0.0-beta.7","2021-03-22 19:13:44"
"NPM","electron","13.0.0-beta.7","2021-03-22 19:13:44","13.0.0-beta.8","2021-03-25 17:03:32"
"NPM","electron","13.0.0-beta.8","2021-03-25 17:03:32","13.0.0-beta.9","2021-03-29 17:17:24"
"NPM","electron","13.0.0-beta.9","2021-03-29 17:17:24","13.0.0-beta.11","2021-04-05 18:06:43"
"NPM","electron","13.0.0-beta.11","2021-04-05 18:06:43","13.0.0-beta.12","2021-04-08 17:32:46"
"NPM","electron","13.0.0-beta.12","2021-04-08 17:32:46","13.0.0-beta.13","2021-04-12 18:33:20"
"NPM","electron","13.0.0-beta.13","2021-04-12 18:33:20","13.0.0-beta.14","2021-04-14 00:18:01"
"NPM","electron","13.0.0-beta.14","2021-04-14 00:18:01","13.0.0-beta.16","2021-04-21 00:01:14"
"NPM","electron","13.0.0-beta.16","2021-04-21 00:01:14","13.0.0-beta.17","2021-04-22 17:06:57"
"NPM","electron","13.0.0-beta.17","2021-04-22 17:06:57","13.0.0-beta.18","2021-04-26 17:10:29"
"NPM","electron","13.0.0-beta.18","2021-04-26 17:10:29","13.0.0-beta.20","2021-05-04 01:54:42"
"NPM","electron","13.0.0-beta.20","2021-05-04 01:54:42","13.0.0-beta.21","2021-05-05 21:03:50"
"NPM","electron","13.0.0-beta.21","2021-05-05 21:03:50","13.0.0-beta.22","2021-05-06 20:07:42"
"NPM","electron","13.0.0-beta.22","2021-05-06 20:07:42","13.0.0-beta.23","2021-05-07 09:51:42"
"NPM","electron","13.0.0-beta.23","2021-05-07 09:51:42","13.0.0-beta.24","2021-05-11 00:24:47"
"NPM","electron","13.0.0-beta.24","2021-05-11 00:24:47","13.0.0-beta.26","2021-05-13 15:54:03"
"NPM","electron","13.0.0-beta.26","2021-05-13 15:54:03","13.0.0-beta.27","2021-05-17 15:29:04"
"NPM","electron","13.0.0-beta.27","2021-05-17 15:29:04","13.0.0-beta.28","2021-05-20 16:02:33"
